video_id,positive_comments,neutral_comments,negative_comments
xHd3BcZR8LU,1,46,3
xHF4Dx7MAqY,0,0,0
xHFN6kkeRwM,0,1,0
XhFRpEnnSng,1,3,0
xHHQGDMQT-g,4,6,2
xHj12K9AnU8,5,8,3
xhJ16bnWh2o,0,16,2
XhjhbWbRFXw,8,3,0
XHK6MwRNDm8,0,5,1
XHLWamGZrP0,2,1,0
XhmJ0O4b5FY,1,2,0
XhOjLye1FJQ,33,9,8
XhokA9ak7BE,0,0,0
xhQ1i1hMiY4,2,0,0
xhqKCbUi08Q,8,1,1
XhqLfQYAU7M,2,0,1
xhRB4jPfbPw,1,3,1
xhsXby7qgLQ,7,18,9
XHtVassGLyQ,8,4,2
XhtWGNpoBSA,2,15,1
xHUcouo4nr0,0,0,0
XhWGo0IBZII,18,15,3
XhXyXVvS-YA,0,2,0
XhzV3tMjT6U,4,3,5
xi-n2cLMH54,14,3,1
xI1tN0xzGjM,1,4,0
XI2HY8lCh0M,14,11,3
XI4cVkdleng,2,1,0
xI75Q3sJ_jg,3,6,0
xi8FrofCaWs,1,6,4
XI96Mj90tyI,7,1,1
xI9m_rn61zI,0,2,0
xiADWh9Ruxw,2,4,0
xiAPfPJ5HhQ,2,0,0
xiBHVE_wPyc,1,4,0
XIbHxIwK5_s,35,12,3
XIDPfKWa8fE,40,1,1
XiDQgXBbPHU,2,4,0
XiEtNCIWXv0,3,0,0
XieZIC6XnCw,25,14,11
xIh_DnNdKFk,4,3,0
XijG8po_QhI,8,3,1
xijGkv_dFfU,6,1,0
XIjusyqUNao,9,20,7
xik7vpsUOoM,5,5,0
xiKWZuEStCA,2,0,0
XiK_THn_ybI,6,5,4
xIMHGkxw72o,1,1,1
xIMnzCfKaFA,22,20,8
xINmcrLy1Yc,0,0,0
XIORq3m0T1Y,2,1,0
xIqDg7lnxss,16,6,2
XIQi10v6emY,8,26,11
XISHcLD8Glw,3,3,0
XItGxAyljMA,27,17,6
xiTiGJucjTA,0,5,0
XiTL1cesl1g,4,35,11
XIURQSKqThg,13,0,0
XIvg6OtdeKs,0,1,1
XIVQxsImWUA,13,29,8
XIwMdJMOHa0,0,0,0
xIX6Zu32TC0,0,0,0
xiXyt9bdobU,3,1,1
xIy5XG8ofzo,4,0,0
XJ1GSEYPcAU,6,42,2
XJ2YEQ3hWV8,0,0,1
xJ70mE3r2KQ,0,1,1
xj7DGyARwIs,2,10,1
Xj7KKOF_ouM,23,16,11
xj8O7AlQ51c,0,0,0
xjA6mcVZeT8,1,1,0
xjcvaFUZ7X0,0,2,0
xJDB-W_duYw,0,0,1
XJDJ41kiYV8,0,0,0
XjfSd0Xd4Lc,0,20,0
xJfZukRPrkI,1,15,0
xJgN_nqq9OQ,13,4,1
xjjKhDzLTgA,0,50,0
XJjU3tUCVBA,13,5,6
xjKt9pP4kSA,23,10,1
xJkutRaqEYQ,13,9,9
xjLji3UjJoA,1,3,0
xJLQ2eCCsnU,0,17,0
xJmPqE4hjWc,29,9,3
xjMqzRCdG3Y,26,12,12
xjopODVurXQ,28,10,12
xjQlw4TMlr0,6,3,1
XjqMP6jM1_c,0,1,0
Xjs2GVvtbG8,8,38,4
xjsLula8guw,7,4,3
XJumLYlu8pY,7,4,0
XjuR5plhUQE,0,4,0
XjUYUz01F58,5,1,1
XJVjZjtn42Y,1,0,1
xjYCjsRYh6s,31,9,10
XjyrsZn7nls,16,4,1
XJzbm_kfTHk,10,5,1
XK-qU0e4ans,0,1,0
XK1nLmgDuwk,9,8,1
Xk1U8iFm3GQ,11,4,1
XK2Wvz8BmfA,1,5,0
xK3M-x28lwY,20,20,10
xK7FzjcqGpc,32,15,3
Xk8_4KdJMoY,4,5,5
xK91s__l_nk,2,0,0
xKa4qVYXcas,0,0,0
XkAk02vsh50,0,49,1
xKcLpvZiv3E,1,0,0
XkCM35YPqSQ,1,5,5
xkdi047bVmU,8,2,1
XkF6Jpv3Iw4,0,0,0
XKHE4fcHTkc,1,0,0
XKiNtCHm-G8,21,15,6
xkJ8P1VGReQ,4,8,4
XkK6UEJxs4I,2,0,4
xKm-LdR3yT4,14,5,0
xkMrknJqxs8,0,4,1
xkn7Gpz-Png,0,0,0
xkOjL6HnE1c,1,1,0
xkomLEIaKPk,2,3,0
XkOMuTMWlUs,22,22,6
Xkq6NvNDHRY,42,7,1
XKq71zC0F6Q,0,0,0
XkQKOdpFtsA,0,0,0
xkr4AwDJNuo,0,0,0
XktX3paE6Zg,10,7,3
xkUDOmgeRE0,0,0,0
xKwlzdmi0XQ,1,0,0
xKwpWfGmTMY,27,15,8
xKWQu9bHgkw,24,16,10
xKYGHsNsEC4,0,0,0
xL-q7q6zLHo,27,4,1
xl2ott_wqGo,0,27,0
Xl4RzxnGGeU,2,1,2
XLbJPmE8mwM,9,0,1
Xlb_YTUiRNI,3,1,0
xLCKz6mrKv0,1,1,1
xLeWQNtYLqE,0,2,0
XlEYZLuJGC0,15,6,4
XliYzqvz9ZQ,6,6,2
xLjWMV5gDeI,0,0,0
XllACnBqvU0,1,1,1
XlLCsFQuHyk,0,1,3
XlLkNAtGUFs,6,6,2
xlMnebRWeFo,10,7,3
xlMVvr3PN2g,0,35,1
xLOCZ-nNl6I,1,1,0
Xloh0SQT2pk,0,0,0
XlOOsEdHIvg,0,0,0
XLQpArbOzl8,1,1,0
xLrqek39iPY,1,4,0
XlrsmWKh_ME,7,32,11
XLVVl5SFqzY,3,0,0
XlV_OrVea9w,25,12,4
XLWdiLxLoyI,28,14,8
xlWQRtUpuXo,26,6,0
xlwWqw7Em0s,2,3,0
xLz6YXjYXb4,0,14,0
xLZEr1UUBfc,6,9,4
XL_2UMhK0fQ,1,45,4
xL_c4UEpC64,0,2,2
xm-VZhq4IxA,22,18,10
xM0IZoR-_iI,0,1,0
XM4bE0LrKIo,1,3,1
xM6wUyPaMAY,0,14,0
xMax0903v18,1,4,1
xMDcmwe-ly4,8,36,6
XmDlq7U-OnU,22,17,11
XMeq87w984M,17,15,18
XMgYUo0K3uw,25,8,1
XMHA3VyYQtM,27,13,10
xmhNrN_iUVQ,8,2,0
xMhxGR3lIFU,3,5,1
Xmiu5W7TW4o,1,1,1
XmjdCzzLp1k,2,0,2
XMKJ7rjhhAg,12,2,1
XMMnMnBN9hc,11,33,6
XMMP2HTVgfI,0,0,0
XmPhpcpv3Q0,0,2,5
xMqTr_hy8oE,0,24,0
XMrH1oiR9RI,0,1,0
xMRIhHUSe5U,9,3,1
xMSJrWwp3Oc,16,20,14
xMsquwltOBQ,0,3,0
xmTbshqqJ0c,1,1,1
XmU9T726fc8,0,0,0
xMUrfPwoGgE,4,6,1
XmVgGC7qT-4,26,11,13
xmVhriXkMoA,13,3,2
XMxMo4vnscE,0,0,0
XmyV1yYhIdY,0,0,0
Xn-k75jBd8Q,7,30,13
Xn0QBP_II_g,5,2,0
Xn3A3XaVGfA,3,2,1
Xn3pbqC6f14,14,3,1
Xn6neood66Q,29,14,7
Xn6Z0OKQOYg,17,3,0
Xn9B412iOL0,2,1,0
xn9ORPBB42E,20,17,13
XnaqHrdGJpc,7,3,0
Xnb-UTJYeUM,0,1,0
XNbfYAZ__iU,15,1,1
xNbiWqYvAJE,0,0,0
xNBpuUbiRRo,0,7,0
XncOP0545bI,16,9,10
xnD9aL69_no,1,0,0
XnddGTssmeU,9,1,0
xneupcYrZwE,2,0,2
xnf9fWj9YPo,2,34,8
XnFjyjQ1_YU,22,9,5
xNgTjG18Sh4,0,1,0
XNhMqJP6aqE,0,0,0
xNhOwzXl5fs,1,1,0
xnhPTjHFNd8,0,18,0
XNj3Ji9gm0k,27,9,4
XnKFbxXlVkM,0,12,0
XnLpz_q2XaA,27,15,8
XNMFwP2x28A,27,16,7
XnNGjlXt1Go,2,0,1
xnQdGE20HAQ,0,0,0
xnqYJm-1KzM,0,24,0
xNUwVXALOlQ,2,6,0
XNXk5nT3SdQ,23,12,15
XnxwgxE6_Gk,30,14,6
xNYaAcFFUrE,6,10,0
XNzFzZuLR8c,0,0,0
Xo1_rBPGXho,7,28,15
Xo3jjh0f8Ig,0,1,0
xo3QeZrkG98,32,17,1
xo4kFE8EVOg,2,2,0
XO7-GbJyKqw,3,1,0
xo8S2wSQMJ8,2,1,0
xo8xdmhZN3E,3,4,2
XoaRDWxALVg,2,7,3
XOaTTu6cRE0,8,36,6
XOBa2ZSttRM,16,5,9
XObLd5KkjRc,40,6,4
xoBT8NSjVDY,23,15,12
xOE83XNqhyM,0,10,1
XofJOM6RJrs,10,4,3
xOfv49PaY-8,6,0,0
XofZNDDeP98,8,4,3
XOF_2HAJDDA,26,2,0
XoG8f6dYVXk,2,2,0
XOI2y6L5byc,2,1,2
xOiat9QAXVQ,0,0,0
xojN_3aBeMg,5,0,0
XOJyt3aquTo,0,1,0
XOJyza9IONU,22,8,20
XOjzaOABkAw,6,1,0
xok-u-NLifk,0,0,0
XoK0oNxtdqg,4,13,3
xolP2bzaoHE,0,0,0
XomA49Lq3HM,0,0,0
XOmd1QwfkXM,6,15,20
XOMFbGQYzuQ,10,1,0
XOMW6RjX1h4,0,0,0
XonJB_FphLA,3,2,0
xoody69LmP4,0,3,0
XOP21UzjV30,0,12,5
xOpq6F39xpk,6,16,2
XOQDsgngd7c,0,1,1
xoqE8hsI1FE,0,2,0
XOr5LEAKLLc,6,37,7
xosk1hMfeFo,2,8,1
XOVEugNq0zU,1,10,0
XowHKq3Acxk,0,1,0
xOXKSRNZffQ,4,13,0
xO_NqxAk9cA,0,0,1
Xp0lofnUS2k,5,5,3
xp2BpdEXqkA,1,0,0
XP5NfmckOvA,1,11,0
XP8G4n5K3iQ,14,3,2
xP9XgoR8ZBk,0,0,0
XPBcamiZLHQ,1,0,0
xPbG378Li-U,5,1,0
xpbj-j8SEBQ,20,17,13
xPEpZ00OxeQ,0,0,0
xPf3LVNfR2Q,17,16,17
Xpga2DJRGJs,3,27,3
xPgasVWYpAk,14,4,0
xpGiQGOryEY,0,3,0
XpgMFadjbBE,1,0,0
xPhHGq3oaU4,5,35,9
xphNB8rwIyo,17,1,5
xPiK2uH31-s,34,10,6
Xpj5Zo502Yw,2,0,0
xPKI5dv6phA,26,10,14
xpKK_wtK_V4,1,1,0
XpM0YUf7WdA,0,26,0
xPm6TNWuhZM,2,0,0
XPMkU_g0RVs,0,0,0
XPnOBTEvWUg,1,1,1
XPOSHx5T5OU,0,0,0
XPQ3-FmJsiw,33,8,5
xPQksPm1BEM,6,1,0
xprUpAEZgvo,9,3,3
Xps2OcIDyIY,1,4,1
xpSOdXz_Udw,8,3,2
XPtaIv9xcdY,0,0,0
xpU-Jmsn6w8,1,0,0
xpuGgpMDpss,1,41,0
XPuoRgqzYjk,0,0,0
XpwbSLlzMr4,0,1,0
xpWd72xWfYg,2,1,1
XpxGBDb3lZU,1,1,0
XPXYmxsG050,0,3,0
XPY-NT63HVY,24,23,3
xPyLN8ZHjGs,0,0,1
xpZfZJKRL0g,3,0,0
XPzkmGLHWts,1,0,1
xQ19biyfPv0,0,3,0
xQ1JbFWblac,13,13,3
Xq208Y9GH7w,1,0,0
Xq2U3nCFOiE,5,2,1
XQ3mf5cZLFo,4,1,2
XQ3xLnwuOH4,31,17,2
Xq7C1649axk,19,25,6
xq8pAHdoJs8,33,15,2
Xq9djrQbMn8,14,11,4
XQ9XsUDCU-k,3,4,0
xQAGgLD_fL8,0,1,0
xqaraTAdHck,10,5,7
xQaXapsbyps,0,5,1
xQcO5-P3TFM,0,4,1
xqD9lRanRtg,2,22,3
xqDAtad_30w,25,13,4
XQDAywC1KSw,0,46,4
XqdFbCk78Gk,2,1,3
xQDGP-kiX0U,1,22,0
XQdZE6WpYaE,4,25,6
xqeVL3I-cpY,1,2,0
xQeYvptCTqg,2,1,0
XQg6JWD8oSo,4,1,1
XQhuOphgwu8,0,1,0
XqjPTLQzMeo,34,13,2
xQKTR5Rel9Q,1,2,0
xQL6gJRK658,0,1,0
xqljAez2HSk,6,2,0
XqMxshSdkDc,0,9,0
xQndmtm2rZw,12,7,3
XqnWWBRVcqo,0,2,1
xQo3nHeu7Rg,12,16,3
XQPeshcGy-k,3,2,0
XqpLVvC8o0k,12,31,7
xQPqVS4c5Q8,3,8,3
Xqp_VGe4a04,3,0,0
xqQardmOZuA,37,12,1
XQR6aytGwns,11,14,4
xqRWhXsUInI,2,1,1
xQSLYdJs_Cw,18,26,6
xQsO0DqnhZQ,34,13,3
xqTVdumTvNY,8,15,27
XQt_jYGyBkc,8,4,2
XqV8zD6nNfA,32,14,4
xQXhYVfy5xw,2,2,0
xqZ5iQNH_LI,3,41,6
XR0DWlcFA-A,17,8,12
xR4_BQ0VVFs,0,13,0
xR6-sL2VPrA,14,13,23
XR6cxu8tZjA,0,0,0
Xr6rQghj-K4,37,12,1
xR7dhj6ajMs,0,2,1
xrb44AbmI-0,0,4,0
xRbTefSTU7w,0,4,0
XRcDo-61t7Q,13,6,2
Xrd5L-Y4ReA,2,6,0
xRDe5HjeX5E,3,1,0
XrDH77r6VLQ,0,0,0
XrDlVYiiHX0,1,0,0
XRE4EIaOu5Y,0,0,1
XreeMJKHY54,6,1,0
xReqEnCt5dA,9,6,3
XrfRKct0XPI,28,20,2
xRGq1SbkK5g,1,1,0
XrgZMIoGfkI,33,15,2
XrhAUrmnjaA,4,4,2
xRiaYfX7jsA,26,17,7
xrkbEVFZBYY,0,7,0
xrl4XkfiwwY,5,1,1
xrlfD1PSg-g,23,23,4
XrlHOlpyQCI,1,29,2
XRljRxFrhRk,13,3,0
xrlM8z2C2yI,0,1,0
XRlU1TXKoCM,3,28,19
XRlxd13W_3g,3,1,0
xRO637uAgYw,9,10,1
xrohSHI_KJ0,16,5,0
XRp44VJYGOA,12,7,0
XRpiybHegZk,0,5,0
XRplZxP6RFg,13,2,0
xRpmZZBIhM4,10,4,1
xrpP_ofUzp0,24,23,3
XRqH1GBFVaw,0,2,0
XrR3sqdPa7A,2,1,0
XrSMAsxUl74,2,21,9
XRU43Xr9dBI,0,1,0
xRUOysHCoNM,2,1,0
XrUXvd9FV9o,25,7,5
xrwquxXcnmU,18,22,10
XrWR3RFVVp8,21,16,3
XrxfLJVODHw,0,2,0
XRZ8G_lF5v4,0,0,0
XrZFM2nvLXA,28,15,7
xr_snY5yiZc,10,8,2
xS-Yg2QDsCg,0,0,0
xS13zdgKgb8,6,21,0
xS2ghUyucSI,16,6,2
xs3vsFfLPuY,3,1,4
xS5aMalMPtA,7,3,0
xS5x0Wj9q80,11,31,8
xs6_d3dS8Rc,6,8,1
xSB2yVLf1VE,10,11,0
xSBQLjyYCkU,0,0,0
XsBYgqS41QQ,21,18,11
xsBzXF0vYi8,0,5,0
XSDSVSJ5ibg,24,19,7
xsEBsL8shBI,0,1,0
xSeoY6MKfns,33,7,10
XsJol9wNin4,0,0,0
xSJuotoE4f4,2,6,0
xSk73qchbMo,1,12,0
xSKYmV5chuc,2,2,0
xSnuiEBtJhU,1,0,0
XSP_i7c1w7Q,0,1,0
XSq6FMd1LZE,3,1,1
XSqalSMXBYg,0,2,0
xSqfpm-1fZA,0,24,0
XsqHzrcyu00,0,0,0
xSSTng77ZIU,9,8,5
xsTiqTxN2WQ,22,10,11
Xstl53-9QAo,0,2,0
xstlMoYSy9s,0,0,0
Xsu6uEyBe88,6,5,4
XsuOBowKlx0,18,26,6
xsXp11JGTzw,13,9,3
xSYxUH9zH_c,0,0,0
XszFQeaelZQ,3,5,0
XsZyUh8mJKs,1,1,3
xs_a2C758mg,1,2,0
xT1v5-x8VKs,7,2,1
XT2G0t02VGQ,2,0,0
xT3nh6EX_GE,1,0,1
XT4hNSrlxpI,4,0,0
xt5llCno56s,18,0,2
xT5ReaiXtGA,16,14,3
xt5s5KtXzV8,6,2,1
XT6_87_1CA8,6,10,3
xt8b-CAzNoI,7,38,5
xTAotwIlBD8,1,28,1
XtBaCqMwNEY,25,19,6
XTfFfju_xr0,8,13,10
xtGcWuxzhDU,2,0,0
XtgK68MTgEM,2,11,2
xtHppg3GUPQ,41,7,2
xTHteZMdC-w,2,1,0
xTHxW7Hyt7c,40,9,1
XTixNzHWKVo,7,6,1
xTj8LXHneeo,1,1,0
xtjhKy5aJuo,0,0,0
xTkeadpjRt4,6,0,0
xtKQg0lwI4Q,28,2,1
XTMOvHI6AqM,35,14,1
xtmSFiQbYtA,0,0,0
xtOTZdREat8,0,1,0
Xtr98XgdJ4k,1,0,0
xts3UK4I5nQ,0,0,0
XTTjkaFHmO0,33,12,5
xTUlQA8ecms,0,1,0
xTUoLBx09r4,0,5,0
xtUP-SZxepo,0,0,0
xTuw78V1EUY,26,3,1
XtVSsOWOGR4,0,4,0
XTw5XwliKJo,4,30,16
xTWsI4-CNLs,3,1,3
xtw_ILcnCqA,12,2,0
XtX6LnUewvM,10,2,0
XTYA35MH9os,5,4,1
xtYLdLEUZJ0,35,6,3
xTyw_8clYCw,1,8,6
XU1iB_Gb0TU,0,0,0
xu1VxZWfqL4,2,0,3
XU1wof658E8,2,35,13
xu31wEuIgYc,1,0,1
xu3bJyacN9s,17,11,3
xu3xBFiS31c,0,3,0
xu5CKfqT7Og,18,22,10
xU7B_YL457Q,24,7,8
Xu86eM74ud0,10,25,10
XUAGcOCqC5U,2,2,2
xuDYrdrZDw4,2,2,0
xUelDKgmJLw,1,1,0
XUeSz_-F_80,3,0,0
xUgLuLmk9qo,7,13,7
xuGrcCEt10s,2,1,1
XuIoEwAjhkU,1,0,0
XUIzIcEk4Ek,28,11,6
XuL2Nj6xIds,11,12,7
Xumch5cBdhQ,0,42,0
XuoNGgtxkUA,0,3,1
XuP2jk7e7RA,1,1,0
xuQOGYoRlR4,0,2,0
XuR-Qckzy_g,28,8,3
xurKvwuQfps,0,0,0
xURNpKDBckc,0,1,0
XurRwSYKpvo,7,10,1
XURUWartYLk,29,18,3
XuTqlEuQnNI,9,1,1
XUuWt8BywpQ,7,3,0
xUvdrxdb3l4,23,21,6
xUvoI2VB8SM,0,0,0
Xuwc_Xm1Gm0,2,1,0
xUWLZ3BoMCc,0,1,0
xUXgXQIGQNE,16,33,1
Xuy-j181gXg,30,16,4
xUzMbSLGTlA,2,10,0
XUzQaeTbWio,0,1,0
xv-g7O_fbJM,13,8,4
xv-vVW33-OA,23,10,3
xV07Qogb8a4,10,2,1
xv0bSAXfqEs,0,0,0
xv0QxspHsd0,0,0,0
XV199DMKufY,0,0,0
xv3qCvK3JsI,3,18,0
Xv525fSWdQY,2,1,0
xv55YfOBytw,10,5,3
xV5wHUmOZmY,3,0,0
XV6m2iNEazk,20,8,3
XV7CnL2b_ec,19,3,0
XVa6ZAtHk3Q,19,9,4
xVAQg3cuPdc,20,12,18
xVBtwX2Q2AI,2,3,1
xvb_yd04Em8,10,8,1
xVfh-RvnMhU,3,0,1
xVfUXdcxzjs,0,0,0
xVFvJE-RkdU,4,37,9
xVFWObG4G7g,3,37,10
xvgAboJmIsM,3,4,0
xvHLTIRHoiQ,1,0,1
XVlOeKvRCzg,0,0,0
xvLS91uLDLI,3,1,0
xVMJte7UOdA,2,3,1
XVMux2Z8HWA,3,1,0
XvqAkfKGQms,15,14,21
xvQHuxeQz8o,0,1,0
XvqnWakTfSw,0,15,0
xVrCW3dm8WE,21,5,4
xVw8469MfkM,12,5,6
XVzMuogco5M,0,1,0
Xw0K7UpqD5o,7,2,2
Xw0kMaV9BBQ,14,2,1
Xw1Eqg5zsRk,4,9,1
XW2csMLNVqU,3,2,0
XW4zkZ4SC-Y,18,24,8
XW5EX30Ro2I,3,7,6
xW6vWHxbxV4,2,2,0
XW7t_d7ElhY,13,7,1
xw8xp9gt9do,0,0,0
Xw9olbwTPVE,6,2,3
XWBFWSErZjM,0,9,0
xWDcU2_VN5Y,14,6,10
xWDvYbQOjfs,12,5,1
xWf8bgBVqkc,0,3,0
xwfAEgW3OX4,2,2,0
xwG7nPKp_gc,0,0,0
xWgJH_ioVIo,27,15,8
XWgW-lu8Dw4,7,1,0
xwHHXFM9WpQ,1,7,1
xwIMID9BgfE,0,0,0
XWJ16mTAxDs,0,0,0
XwKDnL9f4BY,16,4,4
xwLh2hQvM-M,20,3,2
xwmqBs3PnP8,11,11,8
xWNgBXndjpY,12,19,1
XwNIfWu8IPo,23,9,3
xwnnMMPvk7A,4,2,2
xwOv-G01Nc4,0,1,0
xwpSRY50kGo,9,0,0
XWqMrmWJXIA,6,32,12
XwsO7m5vOOs,1,0,0
xwSQN90KQ6w,2,7,3
xWSR52iicok,4,4,0
xWXLmru74e0,5,2,0
xWxxrhEOpBU,27,12,11
xwyLvbnH-c0,9,15,1
xWYmC1_opsU,0,0,0
Xx08LhINfpM,1,0,1
xX0SG_b6H-o,16,26,8
Xx34arA33Gc,2,2,0
xx4KluZQ8eY,10,5,4
Xx4Sb5Nc1pg,0,5,0
xxaClOR9e1g,13,6,2
xxAL8-kBIRU,11,8,2
xxalpGt1jPg,1,6,2
xXBmHIqRkyw,16,7,4
XXcPyBSpwhU,0,0,0
XxEl3-bHI-c,0,0,0
xXfukd2OxjI,0,7,0
XXHjcqMb9cM,0,0,0
xxhSCujZQ3Y,17,9,6
XxhsTcRos1Q,32,4,3
XXI0kU9bmT4,3,2,0
XxIgU0rRpHw,0,0,0
XXj1pPwlJsY,0,7,0
XXJwecQKw-A,18,9,2
XxkeHuPe-Nw,2,2,0
XXkW9jlCsD8,0,0,1
XXM4EGSHsrg,2,1,0
xxmE4HRuZi8,19,10,2
xxmha3YpIJk,31,9,10
XXMqmtqIpCs,0,8,1
xxO8wtXc3W0,1,1,1
XxPG4LaqctU,0,2,0
xXpnMbeTQ8o,20,8,6
xXpUwcvVRW0,37,11,2
XXUMJ7fDKPA,2,0,1
xxV3ClICu3M,1,2,0
XXWav4ZalMw,8,0,0
xxWcBxREMPU,4,3,0
XxyLrV_sJuA,19,13,4
XXYWwDtwiuU,13,6,0
xy0cnvLE6Ko,0,0,0
Xy3QzxqKwaI,1,0,1
XY5-lhUV-A8,18,19,13
XY5UJCTGKVk,13,7,4
xy9oNxpivqw,11,9,2
xYbH-Jd0R9g,10,3,1
XYbQ7Y_ajQg,0,0,0
XYE-gQZ7hMs,1,4,1
xyeHdP0gJds,10,5,4
Xyei8OgXsY4,2,0,0
xyfD78f0rew,2,0,1
XYFK0y70Q7M,0,0,1
xYhBzPJl5SA,28,11,6
xYJlFzNYx7o,0,0,0
XyJpkgcciJc,9,0,0
XYk6Ksi-x8U,3,2,1
XYKmpy7nt-s,0,0,0
xYkvV1TWEPQ,26,4,2
xyMRpJA3204,13,7,3
XYNAdsFv0VI,2,2,0
xYNjbPE5qiE,2,0,0
XyQIjyt7II4,6,25,15
XyRjSbIzWRc,0,5,0
xYSKzckCIAo,1,1,0
xYTtzBr-uaQ,2,1,1
xYWdQulZa8o,0,50,0
xyx3KcwBKoY,6,0,0
XyXBfvNh8XU,0,4,0
XYy724XVv1I,3,3,1
XYyl6JPu1Bg,32,11,4
XYYZJDxJZ4w,6,4,2
XYzhhfRNj98,2,0,1
xy_fG7LyMA8,0,8,0
XZ1lz1KHszo,0,0,0
xZ5a-Kzg6qc,0,13,1
xZ5SxLwBZCs,0,6,1
xZ88UsTwyeY,6,6,1
XZ8XwKMnhoI,11,5,6
xZAAasARc90,0,0,0
xZAp91Gvao4,0,20,0
xZBd-FGMb1I,21,17,12
XZbHhLs5Eac,21,22,7
xzbvZizE2Is,7,2,1
xZD76FWYFSA,11,0,0
xzdoY2dB0lk,4,3,4
xzEY0IjGF_U,21,23,6
XzfScwACSuk,0,0,0
xzfTiU8_2Rc,0,0,0
xZGNqhd7EAk,30,16,4
XZhFhtfj0BE,7,3,2
XzhkcFUClbI,2,9,3
XZi-OqSda_U,26,1,2
xZIA7bFWdy8,13,1,5
xZIf8wszQaY,0,22,1
xzk72Hh95B0,3,0,0
XZKiHIgtn4w,2,20,1
XzkkNLNtJNQ,4,2,0
XZn8UXBWt6U,0,2,0
Xzns8ruYKSM,0,0,0
XzNVOfqLfHo,0,1,0
xZoSlz3-RSo,7,2,0
XzOUXlX84w8,0,4,0
XZQa7i-tS_0,14,24,12
XZrGZ88082o,6,2,0
XzswNHRT0b4,11,16,7
XZtbwpnEIJE,6,1,0
XzvIryGOzho,13,11,1
xZW8GROLJWY,0,0,0
xzwGPFq93D4,8,10,3
xzWMIOqKJUo,0,2,2
xzxLWG4ewwo,8,7,4
XZZnUBe2z2I,21,3,2
Xz_Cw_8Ae18,0,2,0
x_-sLzDYsKU,1,0,1
x_2q6899af8,0,0,0
X_4mjo6pUtc,0,2,0
X_aE97-BiEg,0,0,0
X_bKixQpXH0,0,11,0
x_DuMz7VBT0,0,0,0
x_Gii_y2FI4,0,4,0
X_iu6pf0nG4,0,0,0
x_jIo46XdkA,5,44,1
x_JQeC04PuY,0,0,0
X_kOKT96uQg,2,1,0
x_Nlki4LRBs,6,9,6
X_pxhCgyJRY,7,2,2
x_shT1s6V-k,0,0,0
x_Vxz5xsgG8,12,31,7
x_WevDxBMw4,3,0,0
Y--Lhc2OTls,0,0,0
Y-2IXnekKJc,0,2,0
y-35AkpI9uY,7,6,0
Y-6tll7l6x4,33,12,5
y-7Ktgdios0,1,0,0
y-dTOkLtn9c,5,1,2
Y-ejhSq_0mE,23,18,9
Y-eyjn-0yHI,12,4,0
Y-gSuBizEDs,9,2,0
Y-gy8aA87YU,0,1,0
Y-KPHKh44NM,0,0,0
Y-N-rtlDLpY,3,0,0
y-NGypNJ_nQ,7,2,2
y-O-5OA8ebw,20,20,10
y-OY00RquGg,5,0,0
Y-u9oIGaqNE,6,1,3
y-uyAGwHqB0,1,1,0
y-wOXwg_pGc,3,2,0
y-wWFr2t1TI,8,10,5
Y-XIgvYuxvI,4,8,4
Y-xwGKs7v4g,2,2,0
y03ANLZDYuI,0,2,0
y08bhyxy9ws,2,2,1
y095c-HkMJk,0,1,1
Y0bxKbK3anU,1,0,0
y0DVvw2aMiQ,12,9,1
Y0JZ8tnibTg,0,7,0
Y0Mdi39ahRU,0,2,0
Y0mJStP_x-8,1,1,0
Y0MtVn8vqtY,3,2,1
Y0oWjEEgoJI,6,5,1
y0QFCXxgNX8,7,37,6
y0TRhUn77ZQ,9,0,0
Y0U5_YRi8-Q,0,3,0
y0uo8flQNOk,1,6,1
y0ur_ThILZ0,9,10,4
Y0WuPEAecNE,0,2,0
y0YePtnoles,0,0,0
Y1-NWsEPwPU,3,0,0
Y119uBVU9RQ,0,1,1
Y15F7RFUEzM,5,2,0
Y19gdlwroD0,2,0,0
Y1CewYfsZeg,3,23,4
Y1DpqFvMWN0,0,20,3
Y1fc5250tzQ,0,50,0
Y1hl_eFxlTY,6,4,1
y1nlGOxkn6Y,3,2,2
Y1OXnGwg2QM,0,5,0
y1R9boxWilU,18,5,3
y1Rm1fo3l_k,0,3,1
y1sbCKQVS6A,2,3,4
Y1YuFKm1als,2,2,0
y1_L9mBDRtY,3,17,3
Y24UToLW9vY,0,1,0
Y25sJGQYbDg,0,1,0
y2axjTvyMew,6,1,2
Y2bX17gmBzk,10,2,0
Y2cH6mFIj9A,0,3,0
y2gbmeVSiiU,19,9,6
y2GPPO3k0ec,7,3,1
y2i6A3iNW7Q,26,6,2
y2JZq19cMFI,12,1,2
Y2LD3za9VlA,0,1,0
y2ojbCsNP38,9,20,7
y2p7Pm2w92M,0,2,1
Y2Qv35XEs94,8,3,0
Y2TAcnzDJtQ,3,0,0
y2VhrHaBfi4,9,5,1
Y2w51TFBO1Y,0,0,0
Y2Xn-CvfqGE,0,10,0
Y2Y_J3H52Ow,6,33,11
Y3-dw9ENA2U,29,12,9
y3-zjHftuAM,3,0,3
y33JoC62fh4,13,28,9
y33kCy1_Mto,27,15,8
Y35C8RQTELM,2,0,1
y35nA1NB49A,0,1,0
Y36zINLldyQ,32,14,4
